Node,Agent,ConstraintRatio,MaxTimeGap,Solver,Iteration,Tours,Cost,Time[s],Bound
60,2,0.25,30,milp,1,"[[0, 19, 34, 14, 18, 12, 28, 27, 17, 31, 51, 50, 26, 11, 33, 15, 10, 23, 4, 54, 44, 7, 41, 55, 47, 42, 29, 32, 56, 37, 43, 3, 45, 25, 16, 39, 57, 0], [0, 46, 30, 36, 53, 24, 35, 1, 58, 40, 9, 5, 8, 22, 38, 49, 13, 59, 20, 52, 48, 6, 21, 60, 2, 0]]",1264.0,2.6183180809020996,0.22222222222221716
60,2,0.25,50,milp,1,"[[0, 30, 47, 21, 10, 46, 55, 26, 42, 2, 38, 50, 41, 8, 19, 49, 3, 15, 56, 36, 20, 27, 52, 22, 58, 13, 6, 5, 31, 60, 0], [0, 45, 4, 39, 17, 12, 51, 48, 53, 9, 54, 18, 33, 24, 43, 34, 16, 11, 25, 1, 32, 28, 44, 29, 40, 7, 57, 14, 23, 35, 37, 59, 0]]",1275.9999999999998,5.230389595031738,0.5
60,10,1.0,10,milp,1,"[[0, 5, 46, 52, 60, 21, 28, 33, 57, 53, 18, 0], [0, 7, 2, 41, 22, 12, 37, 24, 29, 34, 17, 38, 0], [0, 9, 45, 13, 44, 20, 0], [0, 26, 51, 23, 15, 4, 27, 56, 0], [0, 30, 32, 8, 40, 0], [0, 39, 10, 31, 6, 49, 36, 54, 0], [0, 43, 16, 42, 0], [0, 47, 3, 35, 19, 11, 25, 50, 0], [0, 55, 48, 14, 58, 1, 0], [0, 59, 0]]",1243.0,2.012624979019165,0.5
60,10,1.0,30,milp,1,"[[0, 1, 8, 15, 33, 51, 0], [0, 12, 18, 53, 0], [0, 19, 3, 13, 7, 29, 0], [0, 35, 2, 28, 21, 38, 41, 10, 17, 0], [0, 36, 6, 24, 11, 42, 4, 47, 44, 14, 9, 0], [0, 43, 57, 16, 25, 22, 20, 55, 37, 40, 23, 50, 0], [0, 45, 27, 5, 39, 30, 32, 34, 0], [0, 46, 31, 0], [0, 49, 52, 59, 58, 26, 0], [0, 54, 48, 56, 0]]",1214.0,1.7317333221435547,2.5
60,10,1.0,50,milp,1,"[[0, 3, 27, 36, 51, 48, 9, 2, 33, 58, 42, 10, 16, 29, 0], [0, 11, 23, 55, 21, 0], [0, 26, 17, 45, 40, 43, 1, 8, 44, 0], [0, 34, 53, 7, 35, 20, 13, 31, 0], [0, 37, 60, 0], [0, 47, 28, 12, 38, 4, 39, 50, 54, 22, 0], [0, 49, 19, 5, 14, 18, 30, 15, 0], [0, 56, 6, 32, 41, 25, 52, 0], [0, 57, 46, 24, 0], [0, 59, 0]]",1214.9999999999998,1.5108742713928223,1.5
60,10,0.75,10,milp,1,"[[0, 2, 31, 48, 13, 6, 0], [0, 15, 47, 14, 32, 12, 0], [0, 37, 10, 50, 27, 42, 56, 0], [0, 43, 16, 58, 28, 0], [0, 44, 25, 3, 26, 5, 35, 7, 0], [0, 45, 34, 21, 40, 0], [0, 53, 30, 11, 9, 46, 20, 36, 0], [0, 55, 52, 51, 23, 19, 49, 0], [0, 57, 22, 54, 18, 8, 1, 38, 39, 4, 0], [0, 59, 41, 33, 17, 60, 29, 24, 0]]",1117.0,1.4342060089111328,1.0
60,10,0.75,30,milp,1,"[[0, 4, 28, 15, 58, 47, 20, 18, 0], [0, 10, 26, 54, 25, 19, 43, 46, 56, 52, 0], [0, 27, 5, 0], [0, 31, 57, 35, 2, 41, 12, 51, 14, 1, 0], [0, 34, 17, 50, 23, 42, 0], [0, 39, 37, 33, 21, 48, 7, 0], [0, 45, 53, 32, 24, 30, 9, 0], [0, 49, 11, 22, 40, 60, 44, 0], [0, 55, 8, 36, 13, 16, 0], [0, 59, 29, 6, 38, 3, 0]]",1232.0,1.640254020690918,2.0
60,10,0.75,50,milp,1,"[[0, 5, 12, 17, 7, 49, 16, 30, 0], [0, 10, 18, 38, 4, 34, 0], [0, 19, 36, 20, 37, 28, 0], [0, 40, 56, 14, 0], [0, 44, 33, 22, 47, 52, 1, 35, 0], [0, 50, 41, 53, 0], [0, 54, 27, 32, 48, 8, 31, 0], [0, 55, 25, 51, 23, 24, 13, 26, 21, 29, 60, 9, 39, 0], [0, 57, 46, 42, 45, 6, 0], [0, 59, 58, 3, 43, 15, 2, 11, 0]]",1236.0,1.3842699527740479,0.0
60,10,0.5,10,milp,1,"[[0, 16, 55, 47, 0], [0, 20, 49, 4, 11, 17, 18, 51, 0], [0, 23, 12, 57, 52, 24, 7, 26, 0], [0, 31, 39, 28, 30, 54, 1, 32, 56, 0], [0, 33, 10, 45, 44, 0], [0, 34, 41, 48, 40, 5, 6, 0], [0, 36, 15, 42, 13, 53, 25, 0], [0, 38, 46, 2, 27, 0], [0, 50, 14, 19, 3, 35, 37, 29, 60, 0], [0, 59, 22, 58, 21, 8, 9, 43, 0]]",1291.0,2.05969500541687,0.6666666666666666
60,10,0.5,30,milp,1,"[[0, 3, 28, 49, 23, 25, 16, 35, 51, 0], [0, 6, 47, 0], [0, 15, 37, 21, 58, 11, 22, 13, 32, 27, 0], [0, 26, 41, 4, 18, 0], [0, 29, 36, 1, 17, 12, 7, 0], [0, 31, 20, 54, 0], [0, 39, 33, 42, 10, 19, 0], [0, 44, 5, 56, 8, 38, 43, 52, 59, 53, 0], [0, 45, 40, 9, 50, 34, 30, 55, 46, 0], [0, 57, 14, 48, 60, 24, 2, 0]]",1219.0,2.253394365310669,1.8333333333333286
60,10,0.5,50,milp,1,"[[0, 2, 33, 43, 47, 46, 38, 0], [0, 4, 24, 49, 0], [0, 11, 7, 45, 0], [0, 23, 9, 48, 60, 25, 31, 41, 3, 15, 0], [0, 26, 50, 0], [0, 30, 20, 21, 56, 27, 53, 55, 54, 0], [0, 34, 16, 12, 17, 18, 29, 5, 35, 0], [0, 40, 13, 14, 6, 28, 36, 52, 0], [0, 51, 1, 37, 10, 44, 0], [0, 59, 22, 39, 19, 32, 58, 57, 8, 42, 0]]",1134.9999999999998,1.7162830829620361,0.9
60,10,0.25,10,milp,1,"[[0, 11, 6, 16, 50, 0], [0, 13, 41, 23, 57, 53, 20, 58, 56, 47, 0], [0, 15, 59, 12, 31, 21, 27, 49, 0], [0, 24, 4, 19, 44, 37, 39, 0], [0, 25, 46, 33, 0], [0, 29, 54, 22, 35, 0], [0, 30, 7, 48, 55, 0], [0, 38, 17, 8, 36, 3, 9, 45, 34, 2, 0], [0, 51, 43, 60, 32, 26, 42, 5, 0], [0, 52, 14, 1, 28, 10, 40, 18, 0]]",1194.9999999999998,2.810004472732544,2.125
60,10,0.25,30,milp,1,"[[0, 12, 13, 47, 56, 3, 45, 39, 0], [0, 14, 18, 53, 1, 51, 38, 10, 7, 0], [0, 17, 50, 15, 52, 54, 41, 29, 0], [0, 25, 0], [0, 27, 31, 26, 11, 33, 42, 32, 0], [0, 28, 58, 9, 22, 48, 21, 0], [0, 30, 24, 8, 49, 59, 4, 37, 2, 0], [0, 34, 35, 55, 60, 43, 57, 0], [0, 36, 40, 5, 0], [0, 46, 19, 20, 23, 6, 44, 16, 0]]",1264.0,2.1857810020446777,1.75
60,10,0.25,50,milp,1,"[[0, 4, 39, 53, 9, 49, 5, 7, 60, 59, 0], [0, 10, 41, 56, 40, 58, 0], [0, 18, 33, 11, 28, 20, 27, 13, 23, 0], [0, 21, 38, 16, 44, 22, 57, 0], [0, 30, 17, 55, 42, 8, 36, 0], [0, 45, 54, 19, 15, 32, 31, 14, 37, 0], [0, 47, 46, 12, 24, 43, 34, 3, 52, 0], [0, 48, 0], [0, 50, 6, 35, 0], [0, 51, 26, 2, 25, 1, 29, 0]]",1276.0,5.4815967082977295,1.5
60,20,1.0,10,milp,1,"[[0, 5, 48, 0], [0, 7, 3, 6, 60, 34, 0], [0, 8, 25, 0], [0, 9, 40, 0], [0, 10, 15, 21, 0], [0, 12, 11, 18, 38, 0], [0, 13, 33, 0], [0, 16, 2, 45, 42, 53, 17, 0], [0, 22, 52, 29, 0], [0, 26, 39, 0], [0, 27, 0], [0, 30, 23, 14, 4, 20, 0], [0, 31, 0], [0, 32, 1, 56, 57, 50, 44, 0], [0, 35, 19, 0], [0, 41, 36, 0], [0, 43, 46, 28, 0], [0, 47, 55, 0], [0, 54, 24, 0], [0, 59, 51, 49, 58, 37, 0]]",1242.9999999999998,0.9732992649078369,1.0
60,20,1.0,30,milp,1,"[[0, 1, 8, 43, 0], [0, 2, 15, 25, 10, 14, 50, 0], [0, 3, 21, 4, 0], [0, 5, 0], [0, 7, 0], [0, 12, 58, 51, 0], [0, 19, 0], [0, 24, 11, 13, 42, 9, 0], [0, 26, 18, 30, 44, 0], [0, 27, 6, 33, 39, 56, 47, 37, 34, 0], [0, 28, 59, 16, 0], [0, 31, 0], [0, 35, 0], [0, 36, 20, 17, 0], [0, 40, 0], [0, 45, 48, 0], [0, 46, 57, 22, 55, 0], [0, 49, 38, 23, 0], [0, 52, 54, 29, 0], [0, 53, 41, 32, 0]]",1213.9999999997929,0.9403393268585205,2.5
60,20,1.0,50,milp,1,"[[0, 2, 1, 8, 0], [0, 3, 41, 4, 24, 0], [0, 7, 60, 43, 0], [0, 11, 51, 19, 38, 9, 50, 29, 0], [0, 12, 0], [0, 13, 58, 0], [0, 21, 0], [0, 25, 22, 0], [0, 26, 56, 6, 5, 46, 10, 0], [0, 27, 45, 55, 0], [0, 28, 0], [0, 31, 0], [0, 34, 36, 35, 30, 0], [0, 37, 0], [0, 47, 57, 14, 42, 0], [0, 48, 39, 33, 0], [0, 49, 54, 0], [0, 52, 16, 0], [0, 53, 17, 20, 40, 0], [0, 59, 32, 23, 18, 44, 15, 0]]",1214.9999999999998,1.0487251281738281,3.5
60,20,0.75,10,milp,1,"[[0, 2, 45, 46, 5, 29, 24, 49, 0], [0, 11, 14, 42, 0], [0, 15, 43, 7, 6, 0], [0, 20, 0], [0, 25, 9, 10, 8, 1, 21, 4, 0], [0, 30, 57, 50, 0], [0, 31, 26, 36, 27, 0], [0, 33, 60, 22, 0], [0, 37, 34, 0], [0, 38, 0], [0, 39, 0], [0, 41, 3, 23, 0], [0, 44, 35, 13, 19, 0], [0, 48, 0], [0, 51, 0], [0, 52, 47, 0], [0, 53, 16, 54, 0], [0, 55, 18, 28, 0], [0, 58, 0], [0, 59, 17, 32, 12, 56, 40, 0]]",1117.0,2.088451623916626,1.0
60,20,0.75,30,milp,1,"[[0, 4, 11, 0], [0, 8, 54, 2, 52, 0], [0, 15, 29, 0], [0, 20, 17, 13, 0], [0, 25, 0], [0, 26, 36, 40, 46, 0], [0, 27, 59, 18, 57, 43, 0], [0, 28, 6, 1, 3, 42, 0], [0, 31, 58, 23, 0], [0, 32, 0], [0, 34, 33, 5, 0], [0, 37, 50, 21, 0], [0, 38, 12, 0], [0, 39, 9, 0], [0, 41, 14, 0], [0, 45, 30, 19, 0], [0, 47, 35, 16, 0], [0, 49, 24, 60, 44, 56, 0], [0, 53, 0], [0, 55, 10, 22, 51, 48, 7, 0]]",1231.9999999999998,1.127335548400879,2.0
60,20,0.75,50,milp,1,"[[0, 10, 3, 36, 42, 45, 0], [0, 19, 23, 5, 15, 0], [0, 21, 31, 0], [0, 22, 12, 28, 60, 9, 0], [0, 29, 0], [0, 38, 4, 0], [0, 40, 34, 0], [0, 43, 53, 16, 1, 35, 0], [0, 44, 24, 0], [0, 46, 20, 18, 41, 17, 0], [0, 47, 51, 0], [0, 48, 0], [0, 49, 30, 0], [0, 50, 0], [0, 52, 13, 37, 39, 0], [0, 54, 32, 26, 7, 0], [0, 55, 33, 0], [0, 56, 11, 6, 0], [0, 57, 27, 8, 2, 14, 0], [0, 59, 58, 25, 0]]",1236.0,1.131847858428955,2.125
60,20,0.5,10,milp,1,"[[0, 12, 3, 28, 48, 0], [0, 13, 55, 0], [0, 14, 36, 16, 58, 10, 0], [0, 15, 4, 60, 25, 0], [0, 19, 53, 5, 0], [0, 20, 24, 41, 54, 51, 0], [0, 21, 0], [0, 22, 39, 40, 0], [0, 23, 38, 47, 0], [0, 29, 0], [0, 30, 43, 0], [0, 31, 34, 18, 0], [0, 33, 11, 17, 1, 32, 0], [0, 35, 45, 0], [0, 37, 0], [0, 42, 7, 0], [0, 46, 44, 56, 0], [0, 50, 57, 49, 26, 8, 2, 6, 0], [0, 52, 9, 0], [0, 59, 27, 0]]",1291.0,1.4528992176055908,2.0
60,20,0.5,30,milp,1,"[[0, 9, 0], [0, 14, 5, 6, 17, 38, 0], [0, 22, 46, 0], [0, 23, 56, 54, 2, 32, 0], [0, 25, 0], [0, 26, 0], [0, 28, 0], [0, 29, 0], [0, 31, 0], [0, 33, 49, 51, 0], [0, 35, 41, 43, 12, 27, 53, 19, 7, 0], [0, 36, 21, 1, 4, 18, 0], [0, 37, 0], [0, 39, 11, 8, 0], [0, 42, 47, 24, 20, 0], [0, 44, 15, 40, 3, 30, 0], [0, 45, 60, 16, 10, 0], [0, 50, 55, 13, 0], [0, 52, 0], [0, 57, 48, 58, 34, 59, 0]]",1218.999999999973,1.3185372352600098,2.0
60,20,0.5,50,milp,1,"[[0, 2, 33, 1, 38, 0], [0, 4, 24, 46, 0], [0, 11, 10, 16, 57, 0], [0, 19, 41, 0], [0, 20, 28, 12, 25, 31, 0], [0, 21, 35, 0], [0, 22, 26, 52, 0], [0, 23, 13, 6, 5, 0], [0, 27, 54, 0], [0, 30, 8, 0], [0, 37, 60, 58, 36, 0], [0, 39, 44, 0], [0, 40, 18, 0], [0, 43, 32, 0], [0, 45, 55, 42, 50, 3, 15, 0], [0, 47, 14, 7, 0], [0, 48, 29, 0], [0, 51, 53, 0], [0, 56, 34, 0], [0, 59, 9, 49, 17, 0]]",1134.9999999999998,1.325162410736084,3.0
60,20,0.25,10,milp,1,"[[0, 7, 54, 24, 0], [0, 8, 14, 0], [0, 9, 55, 33, 0], [0, 15, 59, 31, 0], [0, 17, 28, 19, 21, 2, 0], [0, 23, 0], [0, 25, 37, 58, 0], [0, 26, 39, 16, 47, 0], [0, 27, 49, 0], [0, 30, 29, 60, 11, 3, 4, 20, 0], [0, 32, 1, 10, 56, 50, 0], [0, 36, 12, 0], [0, 38, 13, 0], [0, 41, 35, 0], [0, 44, 5, 6, 0], [0, 46, 45, 34, 0], [0, 48, 53, 40, 0], [0, 51, 43, 0], [0, 52, 22, 18, 0], [0, 57, 42, 0]]",1194.9999999999998,1.6295990943908691,1.75
60,20,0.25,30,milp,1,"[[0, 1, 40, 32, 0], [0, 5, 6, 55, 0], [0, 17, 0], [0, 18, 23, 29, 0], [0, 19, 12, 9, 13, 37, 3, 0], [0, 24, 35, 7, 41, 0], [0, 27, 16, 57, 0], [0, 28, 8, 38, 10, 47, 0], [0, 30, 14, 48, 4, 21, 2, 0], [0, 31, 0], [0, 33, 0], [0, 34, 22, 42, 39, 0], [0, 36, 50, 0], [0, 43, 0], [0, 44, 0], [0, 46, 20, 54, 45, 25, 0], [0, 49, 59, 52, 0], [0, 51, 60, 0], [0, 53, 26, 0], [0, 58, 11, 15, 56, 0]]",1264.0,2.116626024246216,4.333333333333314
60,20,0.25,50,milp,1,"[[0, 4, 10, 17, 18, 31, 0], [0, 8, 36, 22, 0], [0, 12, 48, 9, 3, 40, 0], [0, 21, 38, 50, 0], [0, 25, 1, 20, 13, 57, 0], [0, 26, 0], [0, 30, 29, 23, 59, 0], [0, 32, 6, 7, 35, 0], [0, 34, 0], [0, 39, 15, 0], [0, 42, 60, 0], [0, 43, 16, 0], [0, 45, 33, 0], [0, 46, 19, 27, 0], [0, 47, 0], [0, 49, 11, 5, 14, 37, 0], [0, 51, 24, 58, 0], [0, 53, 56, 52, 0], [0, 54, 28, 44, 0], [0, 55, 2, 41, 0]]",1275.9999999999998,4.847147464752197,3.0
60,30,1.0,10,milp,1,"[[0, 2, 14, 0], [0, 3, 58, 0], [0, 5, 30, 23, 0], [0, 7, 11, 0], [0, 8, 12, 60, 4, 1, 56, 57, 50, 44, 0], [0, 9, 49, 0], [0, 10, 22, 52, 0], [0, 13, 0], [0, 15, 0], [0, 16, 0], [0, 19, 0], [0, 21, 24, 0], [0, 25, 18, 17, 38, 0], [0, 26, 36, 29, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 37, 0], [0, 39, 0], [0, 41, 27, 0], [0, 43, 0], [0, 45, 42, 54, 53, 20, 0], [0, 46, 28, 0], [0, 47, 0], [0, 48, 0], [0, 51, 6, 40, 0], [0, 55, 0], [0, 59, 0]]",1242.9999999999998,0.9521937370300293,0.75
60,30,1.0,30,milp,1,"[[0, 1, 27, 54, 0], [0, 3, 39, 0], [0, 6, 59, 58, 0], [0, 7, 0], [0, 12, 47, 0], [0, 13, 16, 48, 0], [0, 14, 9, 0], [0, 15, 17, 34, 0], [0, 18, 4, 31, 0], [0, 19, 2, 10, 0], [0, 21, 0], [0, 24, 37, 23, 0], [0, 25, 0], [0, 26, 0], [0, 28, 0], [0, 33, 32, 0], [0, 35, 8, 52, 51, 0], [0, 36, 30, 0], [0, 38, 0], [0, 40, 0], [0, 42, 41, 0], [0, 43, 0], [0, 44, 0], [0, 45, 11, 22, 0], [0, 46, 0], [0, 49, 5, 20, 50, 0], [0, 53, 29, 0], [0, 55, 0], [0, 56, 0], [0, 57, 0]]",1214.0,0.8284199237823486,2.0
60,30,1.0,50,milp,1,"[[0, 3, 5, 0], [0, 11, 53, 6, 45, 43, 8, 0], [0, 12, 0], [0, 17, 48, 9, 0], [0, 19, 42, 15, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 25, 24, 10, 0], [0, 26, 34, 36, 7, 60, 55, 52, 0], [0, 27, 20, 0], [0, 28, 0], [0, 30, 0], [0, 31, 0], [0, 33, 0], [0, 35, 0], [0, 37, 13, 0], [0, 38, 2, 0], [0, 39, 0], [0, 40, 0], [0, 41, 0], [0, 44, 0], [0, 46, 0], [0, 47, 16, 0], [0, 49, 59, 0], [0, 50, 1, 0], [0, 51, 0], [0, 54, 0], [0, 56, 32, 14, 4, 58, 0], [0, 57, 18, 29, 0]]",1215.0,0.8191633224487305,3.0
60,30,0.75,10,milp,1,"[[0, 2, 16, 0], [0, 10, 36, 13, 0], [0, 11, 3, 57, 0], [0, 14, 0], [0, 15, 8, 6, 21, 0], [0, 23, 49, 0], [0, 25, 17, 0], [0, 26, 0], [0, 27, 0], [0, 30, 9, 47, 0], [0, 31, 12, 0], [0, 32, 0], [0, 33, 60, 7, 0], [0, 35, 0], [0, 37, 29, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0], [0, 41, 0], [0, 43, 1, 0], [0, 44, 34, 51, 20, 18, 24, 4, 0], [0, 45, 0], [0, 46, 54, 5, 58, 0], [0, 48, 0], [0, 50, 42, 19, 28, 0], [0, 52, 0], [0, 53, 0], [0, 55, 0], [0, 56, 0], [0, 59, 22, 0]]",1117.0,0.8782474994659424,1.0
60,30,0.75,30,milp,1,"[[0, 5, 56, 0], [0, 10, 8, 0], [0, 11, 2, 9, 0], [0, 13, 3, 0], [0, 14, 0], [0, 15, 35, 23, 52, 0], [0, 16, 7, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 24, 0], [0, 26, 0], [0, 27, 18, 60, 43, 46, 0], [0, 28, 29, 37, 25, 22, 0], [0, 30, 12, 1, 0], [0, 31, 0], [0, 32, 58, 6, 0], [0, 33, 0], [0, 34, 0], [0, 36, 0], [0, 38, 0], [0, 41, 0], [0, 42, 0], [0, 45, 4, 59, 0], [0, 47, 0], [0, 49, 50, 40, 48, 0], [0, 51, 0], [0, 53, 0], [0, 55, 39, 54, 17, 44, 0], [0, 57, 0]]",1232.0,0.9204657077789307,1.5
60,30,0.75,50,milp,1,"[[0, 7, 0], [0, 9, 6, 0], [0, 10, 3, 36, 42, 8, 60, 0], [0, 12, 15, 2, 11, 0], [0, 13, 41, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 5, 0], [0, 22, 0], [0, 23, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 37, 28, 0], [0, 38, 4, 0], [0, 39, 0], [0, 40, 14, 30, 0], [0, 43, 29, 0], [0, 44, 24, 0], [0, 46, 0], [0, 47, 52, 0], [0, 48, 0], [0, 49, 16, 0], [0, 50, 0], [0, 53, 0], [0, 54, 32, 26, 0], [0, 55, 21, 31, 0], [0, 57, 27, 51, 45, 0], [0, 58, 25, 0], [0, 59, 56, 1, 0]]",1236.0,0.8938868045806885,3.0
60,30,0.5,10,milp,1,"[[0, 3, 7, 10, 8, 2, 43, 0], [0, 4, 29, 0], [0, 9, 0], [0, 11, 17, 0], [0, 13, 5, 6, 0], [0, 14, 15, 55, 0], [0, 19, 46, 0], [0, 20, 52, 0], [0, 21, 1, 32, 0], [0, 23, 22, 16, 58, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 47, 45, 56, 0], [0, 30, 0], [0, 31, 39, 0], [0, 33, 0], [0, 34, 41, 0], [0, 35, 54, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 40, 0], [0, 42, 0], [0, 44, 0], [0, 48, 18, 0], [0, 50, 0], [0, 53, 0], [0, 57, 60, 24, 0], [0, 59, 12, 49, 51, 0]]",1290.9999999999995,1.690218448638916,2.0
60,30,0.5,30,milp,1,"[[0, 11, 20, 0], [0, 12, 0], [0, 15, 40, 3, 1, 30, 0], [0, 16, 5, 6, 47, 8, 0], [0, 17, 4, 0], [0, 21, 60, 9, 56, 54, 0], [0, 22, 13, 0], [0, 23, 53, 0], [0, 25, 0], [0, 26, 0], [0, 28, 0], [0, 29, 0], [0, 31, 2, 59, 7, 0], [0, 32, 19, 0], [0, 33, 0], [0, 34, 24, 0], [0, 35, 41, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 42, 27, 10, 0], [0, 44, 0], [0, 48, 49, 0], [0, 50, 0], [0, 51, 0], [0, 52, 0], [0, 55, 43, 18, 0], [0, 57, 14, 45, 0], [0, 58, 46, 0]]",1219.0,1.1638758182525635,2.25
60,30,0.5,50,milp,1,"[[0, 2, 33, 0], [0, 6, 46, 0], [0, 9, 5, 8, 42, 0], [0, 10, 16, 18, 0], [0, 11, 0], [0, 13, 58, 0], [0, 19, 32, 0], [0, 20, 12, 0], [0, 21, 26, 0], [0, 22, 4, 56, 24, 0], [0, 23, 1, 14, 7, 57, 17, 0], [0, 25, 0], [0, 27, 53, 0], [0, 28, 0], [0, 30, 0], [0, 34, 0], [0, 35, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0], [0, 41, 0], [0, 43, 37, 0], [0, 45, 0], [0, 47, 0], [0, 48, 29, 52, 0], [0, 49, 44, 0], [0, 51, 0], [0, 54, 0], [0, 59, 36, 0], [0, 60, 31, 55, 50, 3, 15, 0]]",1135.0,1.1721746921539307,2.8333333333333335
60,30,0.25,10,milp,1,"[[0, 7, 3, 26, 18, 0], [0, 10, 5, 21, 0], [0, 12, 0], [0, 13, 8, 36, 0], [0, 14, 1, 40, 0], [0, 15, 53, 0], [0, 17, 11, 27, 16, 0], [0, 22, 0], [0, 23, 0], [0, 24, 9, 4, 37, 0], [0, 25, 0], [0, 28, 56, 50, 0], [0, 29, 0], [0, 30, 60, 0], [0, 31, 44, 58, 0], [0, 32, 19, 39, 0], [0, 34, 0], [0, 35, 0], [0, 38, 0], [0, 41, 57, 46, 0], [0, 42, 0], [0, 43, 0], [0, 45, 0], [0, 47, 0], [0, 48, 0], [0, 49, 0], [0, 51, 54, 0], [0, 52, 0], [0, 55, 0], [0, 59, 6, 20, 2, 33, 0]]",1195.0,1.3519701957702637,5.0
60,30,0.25,30,milp,1,"[[0, 12, 13, 37, 16, 0], [0, 14, 1, 40, 38, 0], [0, 17, 32, 2, 0], [0, 18, 23, 0], [0, 19, 33, 4, 0], [0, 20, 3, 0], [0, 21, 0], [0, 22, 0], [0, 24, 58, 0], [0, 26, 9, 15, 6, 54, 60, 0], [0, 27, 11, 7, 0], [0, 28, 0], [0, 30, 0], [0, 31, 45, 0], [0, 34, 0], [0, 35, 8, 0], [0, 36, 39, 0], [0, 41, 0], [0, 42, 0], [0, 43, 0], [0, 46, 10, 0], [0, 47, 0], [0, 48, 44, 0], [0, 49, 29, 57, 0], [0, 50, 5, 59, 0], [0, 51, 0], [0, 52, 0], [0, 53, 25, 0], [0, 55, 0], [0, 56, 0]]",1263.9999999999998,0.9485988616943359,1.75
60,30,0.25,50,milp,1,"[[0, 4, 44, 0], [0, 12, 56, 14, 0], [0, 18, 27, 7, 60, 0], [0, 19, 35, 0], [0, 20, 57, 0], [0, 21, 10, 17, 16, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 30, 0], [0, 33, 13, 0], [0, 34, 0], [0, 36, 0], [0, 38, 32, 0], [0, 39, 0], [0, 40, 58, 5, 0], [0, 41, 37, 0], [0, 43, 0], [0, 45, 29, 0], [0, 46, 0], [0, 47, 0], [0, 48, 53, 0], [0, 49, 1, 59, 0], [0, 50, 31, 0], [0, 51, 42, 8, 11, 3, 6, 0], [0, 52, 0], [0, 54, 15, 0], [0, 55, 9, 2, 28, 0]]",1276.0,4.324690341949463,3.25
60,40,1.0,10,milp,1,"[[0, 2, 0], [0, 3, 13, 0], [0, 5, 9, 0], [0, 6, 15, 60, 11, 56, 0], [0, 7, 0], [0, 8, 0], [0, 10, 0], [0, 12, 0], [0, 14, 49, 0], [0, 16, 0], [0, 19, 0], [0, 21, 0], [0, 22, 0], [0, 23, 1, 18, 20, 17, 38, 0], [0, 24, 0], [0, 25, 29, 0], [0, 26, 0], [0, 27, 0], [0, 28, 57, 0], [0, 30, 41, 0], [0, 31, 0], [0, 32, 50, 0], [0, 33, 0], [0, 36, 53, 34, 0], [0, 37, 0], [0, 39, 0], [0, 40, 0], [0, 42, 0], [0, 43, 0], [0, 44, 0], [0, 45, 0], [0, 46, 0], [0, 47, 0], [0, 48, 0], [0, 51, 0], [0, 52, 0], [0, 54, 0], [0, 55, 0], [0, 58, 4, 0], [0, 59, 35, 0]]",1242.9999999999998,0.9965488910675049,0.3333333333333333
60,40,1.0,30,milp,1,"[[0, 1, 15, 0], [0, 2, 0], [0, 3, 0], [0, 5, 10, 0], [0, 6, 0], [0, 7, 40, 0], [0, 8, 0], [0, 9, 0], [0, 11, 18, 56, 0], [0, 12, 57, 0], [0, 13, 0], [0, 14, 0], [0, 16, 31, 47, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 24, 26, 0], [0, 25, 4, 34, 0], [0, 28, 0], [0, 30, 0], [0, 32, 0], [0, 33, 0], [0, 35, 0], [0, 36, 52, 0], [0, 37, 17, 0], [0, 38, 0], [0, 39, 55, 0], [0, 41, 29, 50, 0], [0, 42, 0], [0, 43, 23, 0], [0, 44, 0], [0, 45, 27, 0], [0, 46, 0], [0, 48, 0], [0, 49, 0], [0, 51, 0], [0, 53, 0], [0, 54, 58, 0], [0, 59, 0]]",1213.9999999999998,1.0779736042022705,1.0
