Node,Agent,ConstraintRatio,MaxTimeGap,Solver,Iteration,Tours,Cost,Time[s]
60,40,0.5,50,ortools,4,"[[0, 40, 55, 0], [0, 0], [0, 30, 25, 39, 28, 53, 50, 12, 23, 52, 21, 41, 43, 49, 38, 42, 9, 44, 0], [0, 33, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 36, 16, 0], [0, 0], [0, 1, 20, 37, 27, 15, 17, 51, 0], [0, 0], [0, 0], [0, 3, 10, 4, 26, 14, 0], [0, 2, 22, 31, 58, 56, 6, 29, 45, 34, 19, 0], [0, 5, 35, 47, 46, 59, 11, 48, 54, 57, 8, 7, 13, 18, 24, 32, 0]]",11066,129.39515018463135
60,40,0.5,50,ortools,5,"[[0, 0], [0, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 19, 0], [0, 22, 0], [0, 3, 0], [0, 11, 20, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 31, 57, 2, 49, 26, 50, 39, 43, 53, 60, 10, 35, 48, 51, 27, 21, 16, 58, 36, 8, 30, 13, 45, 9, 6, 42, 54, 23, 25, 37, 40, 24, 47, 28, 15, 17, 32, 55, 41, 56, 5, 59, 46, 34, 44, 52, 38, 0], [0, 18, 14, 12, 0], [0, 33, 0], [0, 0], [0, 4, 1, 29, 0]]",5149,117.29430508613586
60,40,0.25,10,milp,1,"[[0, 1, 0], [0, 2, 7, 0], [0, 3, 0], [0, 5, 0], [0, 6, 0], [0, 8, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 17, 4, 48, 0], [0, 18, 0], [0, 19, 57, 22, 0], [0, 20, 0], [0, 23, 0], [0, 24, 54, 0], [0, 25, 21, 0], [0, 27, 0], [0, 28, 0], [0, 30, 13, 49, 42, 0], [0, 31, 0], [0, 32, 15, 26, 0], [0, 33, 0], [0, 34, 29, 41, 0], [0, 35, 55, 52, 16, 0], [0, 36, 0], [0, 37, 9, 0], [0, 38, 0], [0, 39, 0], [0, 40, 14, 0], [0, 43, 0], [0, 44, 0], [0, 45, 0], [0, 46, 59, 0], [0, 47, 0], [0, 50, 0], [0, 51, 0], [0, 53, 0], [0, 56, 0], [0, 58, 0], [0, 60, 0]]",776.0,1.4158515930175781
60,40,0.25,10,milp,2,"[[0, 1, 55, 0], [0, 3, 4, 26, 0], [0, 6, 20, 0], [0, 9, 8, 0], [0, 14, 33, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 27, 0], [0, 28, 40, 0], [0, 29, 0], [0, 30, 0], [0, 31, 39, 0], [0, 32, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 59, 12, 0], [0, 38, 13, 0], [0, 42, 0], [0, 43, 10, 0], [0, 44, 0], [0, 45, 0], [0, 46, 56, 0], [0, 47, 0], [0, 48, 0], [0, 49, 0], [0, 50, 0], [0, 51, 11, 57, 5, 0], [0, 52, 2, 0], [0, 54, 0], [0, 58, 41, 0], [0, 60, 53, 7, 0]]",872.9999999999993,2.4908978939056396
60,40,0.25,10,milp,3,"[[0, 5, 16, 57, 0], [0, 6, 0], [0, 7, 17, 0], [0, 8, 1, 2, 0], [0, 9, 45, 3, 0], [0, 10, 0], [0, 11, 0], [0, 12, 58, 13, 40, 0], [0, 14, 0], [0, 21, 0], [0, 22, 60, 0], [0, 23, 0], [0, 24, 0], [0, 25, 53, 18, 0], [0, 26, 39, 0], [0, 27, 20, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 48, 0], [0, 37, 0], [0, 38, 0], [0, 41, 0], [0, 42, 0], [0, 43, 0], [0, 44, 0], [0, 46, 0], [0, 47, 0], [0, 49, 0], [0, 50, 19, 0], [0, 51, 0], [0, 52, 4, 0], [0, 54, 0], [0, 55, 0], [0, 56, 59, 15, 0]]",824.0,3.421424150466919
60,40,0.25,10,milp,4,"[[0, 3, 53, 0], [0, 4, 24, 2, 0], [0, 6, 0], [0, 7, 1, 5, 0], [0, 9, 0], [0, 11, 0], [0, 12, 0], [0, 13, 48, 0], [0, 15, 0], [0, 16, 0], [0, 17, 38, 0], [0, 18, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 26, 0], [0, 27, 20, 59, 8, 10, 0], [0, 28, 0], [0, 29, 0], [0, 30, 56, 55, 42, 0], [0, 31, 0], [0, 32, 0], [0, 33, 19, 0], [0, 34, 0], [0, 35, 0], [0, 36, 45, 0], [0, 37, 0], [0, 39, 0], [0, 40, 0], [0, 41, 0], [0, 43, 0], [0, 44, 60, 0], [0, 46, 0], [0, 47, 49, 0], [0, 50, 0], [0, 51, 25, 0], [0, 52, 0], [0, 54, 0], [0, 57, 14, 0], [0, 58, 0]]",858.9999999999957,1.4118397235870361
60,40,0.25,10,milp,5,"[[0, 6, 2, 0], [0, 7, 45, 0], [0, 8, 0], [0, 10, 0], [0, 11, 59, 0], [0, 12, 39, 0], [0, 13, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 22, 0], [0, 24, 0], [0, 25, 0], [0, 26, 36, 0], [0, 27, 0], [0, 28, 1, 20, 0], [0, 29, 21, 0], [0, 30, 0], [0, 31, 3, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 52, 0], [0, 37, 0], [0, 38, 40, 0], [0, 41, 0], [0, 42, 0], [0, 43, 55, 0], [0, 44, 0], [0, 46, 0], [0, 47, 0], [0, 48, 0], [0, 50, 49, 0], [0, 51, 58, 60, 0], [0, 53, 4, 0], [0, 54, 0], [0, 56, 0], [0, 57, 5, 9, 14, 23, 0]]",785.0,1.3214218616485596
60,40,0.25,10,ortools,1,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 60, 43, 44, 3, 45, 8, 39, 27, 37, 20, 38, 11, 23, 46, 33, 28, 36, 53, 47, 0], [0, 0], [0, 0], [0, 0], [0, 4, 29, 14, 0], [0, 0], [0, 6, 51, 59, 58, 56, 10, 12, 5, 2, 9, 31, 7, 18, 25, 17, 19, 21, 50, 57, 32, 22, 35, 34, 24, 40, 55, 15, 30, 13, 54, 26, 49, 41, 42, 48, 52, 16, 0], [0, 0], [0, 0], [0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",2127,51.928000926971436
60,40,0.25,10,ortools,2,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 17, 40, 50, 8, 42, 25, 14, 58, 29, 57, 4, 55, 26, 19, 22, 54, 16, 33, 44, 27, 5, 52, 41, 43, 34, 36, 10, 59, 12, 46, 56, 0], [0, 0], [0, 0], [0, 0], [0, 6, 51, 60, 21, 35, 47, 53, 20, 28, 48, 31, 45, 7, 39, 24, 18, 30, 15, 38, 11, 13, 37, 49, 3, 0], [0, 0], [0, 0], [0, 0], [0, 23, 32, 9, 0], [0, 0], [0, 2, 0]]",2535,55.578511238098145
60,40,0.25,10,ortools,3,"[[0, 0], [0, 7, 0], [0, 1, 0], [0, 11, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 32, 36, 21, 3, 28, 48, 37, 13, 10, 16, 60, 59, 30, 52, 42, 39, 4, 40, 55, 19, 57, 18, 15, 0], [0, 0], [0, 6, 50, 8, 58, 53, 0], [0, 43, 38, 33, 23, 25, 45, 29, 41, 54, 31, 22, 47, 44, 17, 12, 34, 24, 35, 56, 26, 27, 20, 51, 49, 0], [0, 0], [0, 9, 5, 46, 14, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0]]",4063,53.649091720581055
60,40,0.25,10,ortools,4,"[[0, 0], [0, 39, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 20, 37, 26, 59, 44, 45, 54, 48, 60, 38, 8, 1, 0], [0, 0], [0, 0], [0, 0], [0, 17, 53, 14, 15, 49, 5, 46, 10, 23, 24, 29, 25, 30, 2, 0], [0, 0], [0, 0], [0, 0], [0, 56, 55, 42, 0], [0, 43, 21, 3, 9, 50, 32, 40, 12, 27, 33, 58, 7, 52, 28, 34, 57, 13, 0], [0, 6, 19, 41, 47, 35, 16, 11, 18, 36, 22, 51, 31, 0], [0, 0], [0, 0]]",3251,86.12175917625427
60,40,0.25,10,ortools,5,"[[0, 0], [0, 58, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 46, 22, 24, 10, 26, 57, 40, 32, 33, 18, 39, 27, 56, 60, 31, 19, 30, 49, 55, 54, 14, 3, 0], [0, 0], [0, 0], [0, 11, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 12, 13, 42, 4, 45, 44, 52, 37, 0], [0, 0], [0, 5, 43, 8, 15, 36, 28, 9, 1, 20, 23, 25, 0], [0, 51, 7, 47, 38, 53, 50, 34, 6, 41, 59, 2, 17, 48, 35, 29, 21, 16, 0]]",2582,73.84284615516663
60,40,0.25,30,milp,1,"[[0, 7, 0], [0, 8, 0], [0, 10, 5, 0], [0, 11, 12, 57, 0], [0, 14, 45, 0], [0, 15, 9, 4, 0], [0, 16, 37, 0], [0, 18, 60, 13, 0], [0, 19, 1, 42, 0], [0, 20, 0], [0, 21, 0], [0, 22, 17, 3, 0], [0, 23, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 38, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 29, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 39, 0], [0, 40, 0], [0, 41, 2, 0], [0, 43, 0], [0, 46, 0], [0, 47, 0], [0, 48, 24, 0], [0, 49, 0], [0, 50, 0], [0, 52, 44, 51, 0], [0, 53, 6, 0], [0, 54, 0], [0, 55, 0], [0, 56, 0], [0, 58, 0], [0, 59, 0]]",876.0,4.457473516464233
60,40,0.25,30,milp,2,"[[0, 2, 0], [0, 6, 41, 0], [0, 7, 52, 0], [0, 8, 56, 0], [0, 9, 22, 0], [0, 10, 5, 21, 20, 0], [0, 12, 0], [0, 13, 14, 0], [0, 15, 0], [0, 16, 17, 0], [0, 18, 1, 3, 60, 19, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 36, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0], [0, 42, 0], [0, 43, 59, 53, 4, 0], [0, 44, 11, 23, 0], [0, 45, 37, 0], [0, 46, 0], [0, 47, 0], [0, 48, 0], [0, 49, 0], [0, 50, 0], [0, 51, 0], [0, 54, 0], [0, 55, 0], [0, 57, 0], [0, 58, 0]]",768.0,3.8270232677459717
60,40,0.25,30,milp,3,"[[0, 4, 19, 3, 60, 59, 1, 0], [0, 5, 45, 16, 0], [0, 6, 21, 0], [0, 8, 0], [0, 9, 0], [0, 12, 0], [0, 15, 0], [0, 17, 2, 0], [0, 18, 0], [0, 20, 55, 37, 0], [0, 22, 0], [0, 23, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 24, 0], [0, 29, 0], [0, 30, 0], [0, 31, 11, 0], [0, 32, 0], [0, 33, 10, 0], [0, 35, 40, 53, 0], [0, 36, 0], [0, 38, 7, 0], [0, 39, 14, 0], [0, 41, 0], [0, 42, 34, 0], [0, 43, 0], [0, 44, 13, 0], [0, 46, 0], [0, 47, 0], [0, 48, 0], [0, 49, 0], [0, 50, 0], [0, 51, 0], [0, 52, 0], [0, 54, 0], [0, 56, 0], [0, 57, 0], [0, 58, 0]]",800.0,1.9361023902893066
60,40,0.25,30,milp,4,"[[0, 3, 6, 12, 10, 0], [0, 4, 31, 0], [0, 5, 44, 0], [0, 9, 1, 16, 0], [0, 11, 37, 0], [0, 13, 29, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 57, 0], [0, 30, 42, 8, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 39, 0], [0, 40, 0], [0, 41, 38, 0], [0, 43, 0], [0, 46, 0], [0, 47, 7, 0], [0, 48, 18, 0], [0, 49, 45, 0], [0, 50, 17, 0], [0, 51, 0], [0, 52, 0], [0, 53, 0], [0, 54, 0], [0, 55, 0], [0, 56, 0], [0, 58, 0], [0, 59, 15, 2, 0], [0, 60, 14, 0]]",880.0,0.9383430480957031
60,40,0.25,30,milp,5,"[[0, 1, 0], [0, 2, 46, 0], [0, 5, 0], [0, 9, 21, 0], [0, 11, 0], [0, 12, 14, 0], [0, 13, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 22, 0], [0, 23, 0], [0, 26, 18, 0], [0, 27, 0], [0, 28, 0], [0, 29, 10, 0], [0, 30, 39, 0], [0, 31, 3, 7, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 37, 20, 38, 0], [0, 40, 36, 0], [0, 41, 6, 0], [0, 42, 25, 19, 0], [0, 44, 0], [0, 47, 0], [0, 48, 0], [0, 49, 0], [0, 50, 0], [0, 51, 0], [0, 52, 0], [0, 53, 0], [0, 54, 58, 0], [0, 55, 8, 45, 0], [0, 56, 4, 24, 0], [0, 57, 0], [0, 59, 0], [0, 60, 43, 0]]",792.0,1.54213285446167
60,40,0.25,30,ortools,1,"[[0, 0], [0, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 8, 49, 15, 47, 18, 0], [0, 14, 59, 0], [0, 0], [0, 32, 34, 43, 42, 35, 0], [0, 0], [0, 39, 26, 36, 53, 13, 0], [0, 0], [0, 0], [0, 40, 24, 33, 23, 45, 19, 1, 46, 57, 0], [0, 0], [0, 0], [0, 0], [0, 10, 41, 7, 55, 5, 52, 22, 28, 30, 50, 56, 44, 9, 4, 60, 25, 17, 38, 11, 16, 12, 3, 21, 54, 31, 27, 6, 58, 48, 51, 37, 20, 29, 0], [0, 0]]",3924,69.07427382469177
60,40,0.25,30,ortools,2,"[[0, 0], [0, 15, 13, 18, 32, 25, 33, 1, 47, 30, 42, 0], [0, 0], [0, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 6, 0], [0, 0], [0, 9, 39, 22, 12, 27, 40, 3, 0], [0, 0], [0, 0], [0, 0], [0, 16, 52, 17, 55, 0], [0, 0], [0, 8, 10, 46, 5, 51, 57, 50, 49, 43, 56, 58, 7, 35, 31, 48, 26, 45, 14, 60, 24, 44, 59, 19, 54, 53, 36, 28, 21, 38, 4, 37, 23, 0], [0, 0], [0, 0], [0, 11, 41, 34, 29, 20, 0], [0, 0], [0, 0]]",3245,101.05107545852661
60,40,0.25,30,ortools,3,"[[0, 4, 0], [0, 12, 8, 0], [0, 3, 0], [0, 0], [0, 29, 28, 6, 18, 0], [0, 34, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 46, 42, 24, 21, 22, 56, 35, 5, 58, 33, 26, 48, 9, 57, 39, 32, 44, 51, 40, 54, 60, 52, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 36, 19, 25, 20, 27, 0], [0, 0], [0, 10, 45, 13, 59, 55, 17, 47, 50, 53, 38, 11, 30, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 43, 7, 15, 0], [0, 16, 41, 23, 31, 1, 49, 37, 2, 14, 0]]",12659,83.55716180801392
60,40,0.25,30,ortools,4,"[[0, 0], [0, 48, 18, 60, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 3, 0], [0, 0], [0, 0], [0, 0], [0, 42, 22, 43, 35, 2, 50, 26, 34, 6, 52, 38, 46, 44, 10, 58, 55, 37, 8, 0], [0, 0], [0, 0], [0, 0], [0, 21, 11, 39, 54, 32, 51, 47, 25, 40, 13, 9, 53, 24, 30, 41, 36, 28, 23, 57, 27, 49, 0], [0, 0], [0, 12, 17, 0], [0, 0], [0, 19, 7, 0], [0, 0], [0, 0], [0, 1, 31, 16, 59, 45, 29, 33, 56, 14, 15, 20, 0], [0, 0]]",3826,50.9530565738678
60,40,0.25,30,ortools,5,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 9, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0], [0, 55, 60, 44, 26, 13, 16, 53, 23, 30, 57, 59, 18, 15, 54, 51, 8, 28, 50, 11, 52, 21, 22, 43, 45, 32, 58, 47, 48, 33, 17, 5, 37, 46, 29, 42, 49, 56, 0], [0, 0], [0, 0], [0, 0], [0, 20, 31, 10, 41, 27, 25, 34, 35, 24, 40, 38, 36, 39, 19, 0], [0, 12, 3, 6, 7, 14, 4, 0], [0, 0], [0, 0], [0, 1, 0]]",3170,95.9364001750946
60,40,0.25,50,milp,1,"[[0, 1, 9, 0], [0, 2, 57, 14, 0], [0, 3, 0], [0, 5, 0], [0, 11, 0], [0, 13, 0], [0, 15, 0], [0, 16, 12, 0], [0, 17, 0], [0, 18, 46, 8, 0], [0, 19, 32, 0], [0, 20, 0], [0, 21, 0], [0, 22, 43, 0], [0, 23, 60, 0], [0, 24, 50, 0], [0, 26, 0], [0, 27, 0], [0, 28, 30, 0], [0, 29, 0], [0, 31, 4, 52, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 40, 0], [0, 41, 25, 58, 0], [0, 42, 0], [0, 44, 39, 45, 0], [0, 47, 7, 0], [0, 48, 0], [0, 49, 0], [0, 51, 0], [0, 53, 0], [0, 54, 10, 0], [0, 55, 6, 0], [0, 56, 0], [0, 59, 0]]",755.0,1.2310926914215088
60,40,0.25,50,milp,2,"[[0, 1, 21, 0], [0, 2, 18, 0], [0, 4, 31, 0], [0, 5, 3, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 15, 12, 40, 0], [0, 11, 0], [0, 13, 0], [0, 20, 0], [0, 22, 0], [0, 23, 52, 0], [0, 24, 43, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 17, 0], [0, 29, 19, 46, 0], [0, 30, 0], [0, 32, 0], [0, 33, 0], [0, 34, 59, 0], [0, 35, 16, 0], [0, 36, 0], [0, 37, 0], [0, 41, 38, 0], [0, 42, 0], [0, 44, 0], [0, 45, 0], [0, 47, 58, 57, 0], [0, 48, 0], [0, 49, 0], [0, 50, 0], [0, 51, 0], [0, 53, 10, 0], [0, 54, 14, 39, 0], [0, 55, 0], [0, 56, 0], [0, 60, 0]]",806.9999999999998,0.9430029392242432
60,40,0.25,50,milp,3,"[[0, 1, 10, 0], [0, 4, 6, 31, 0], [0, 8, 57, 0], [0, 11, 0], [0, 12, 15, 0], [0, 13, 0], [0, 14, 0], [0, 16, 0], [0, 18, 0], [0, 20, 40, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 47, 0], [0, 27, 3, 0], [0, 28, 0], [0, 29, 37, 0], [0, 30, 0], [0, 32, 9, 0], [0, 33, 0], [0, 34, 60, 2, 38, 0], [0, 35, 19, 0], [0, 36, 0], [0, 39, 0], [0, 41, 5, 7, 0], [0, 43, 0], [0, 44, 0], [0, 45, 0], [0, 46, 0], [0, 48, 0], [0, 49, 0], [0, 50, 42, 0], [0, 51, 0], [0, 52, 0], [0, 53, 59, 0], [0, 54, 55, 0], [0, 56, 0], [0, 58, 17, 0]]",883.9999999999998,4.114185571670532
60,40,0.25,50,milp,4,"[[0, 1, 39, 0], [0, 5, 0], [0, 7, 52, 0], [0, 9, 44, 6, 0], [0, 12, 0], [0, 13, 0], [0, 14, 45, 0], [0, 15, 0], [0, 16, 0], [0, 17, 2, 11, 0], [0, 20, 0], [0, 21, 30, 0], [0, 22, 0], [0, 23, 60, 57, 0], [0, 24, 0], [0, 25, 0], [0, 26, 18, 0], [0, 27, 0], [0, 31, 0], [0, 33, 28, 32, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 40, 0], [0, 41, 0], [0, 42, 0], [0, 46, 10, 0], [0, 47, 3, 43, 0], [0, 48, 0], [0, 49, 0], [0, 50, 4, 0], [0, 51, 0], [0, 53, 29, 0], [0, 54, 19, 0], [0, 55, 0], [0, 56, 0], [0, 58, 8, 0], [0, 59, 0]]",821.0,1.8818995952606201
60,40,0.25,50,milp,5,"[[0, 3, 0], [0, 4, 60, 0], [0, 6, 59, 0], [0, 7, 9, 0], [0, 8, 0], [0, 10, 0], [0, 11, 1, 0], [0, 12, 58, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 22, 0], [0, 23, 0], [0, 25, 45, 0], [0, 26, 0], [0, 27, 0], [0, 28, 21, 0], [0, 31, 13, 30, 48, 53, 36, 29, 0], [0, 32, 14, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 38, 0], [0, 39, 0], [0, 41, 0], [0, 42, 0], [0, 43, 37, 0], [0, 44, 0], [0, 46, 0], [0, 47, 0], [0, 49, 56, 0], [0, 50, 2, 5, 0], [0, 51, 0], [0, 52, 0], [0, 54, 0], [0, 55, 40, 0], [0, 57, 24, 0]]",797.0,2.4956839084625244
60,40,0.25,50,ortools,1,"[[0, 0], [0, 3, 5, 19, 28, 21, 54, 53, 44, 1, 0], [0, 0], [0, 7, 52, 6, 32, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 18, 49, 42, 48, 22, 24, 51, 39, 38, 33, 46, 59, 41, 30, 16, 0], [0, 27, 4, 0], [0, 15, 9, 11, 8, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 13, 10, 29, 0], [0, 17, 0], [0, 2, 25, 35, 20, 34, 12, 23, 37, 57, 31, 56, 50, 58, 60, 45, 14, 36, 47, 26, 55, 40, 43, 0]]",3913,78.29980969429016
60,40,0.25,50,ortools,2,"[[0, 0], [0, 34, 0], [0, 7, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 11, 28, 20, 31, 0], [0, 0], [0, 0], [0, 0], [0, 54, 53, 22, 23, 33, 41, 42, 32, 0], [0, 0], [0, 0], [0, 0], [0, 8, 13, 10, 6, 5, 19, 57, 46, 40, 30, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 2, 25, 37, 51, 60, 56, 21, 49, 18, 45, 14, 55, 44, 36, 52, 38, 27, 24, 43, 35, 59, 48, 9, 29, 39, 50, 17, 47, 26, 15, 58, 16, 12, 0], [0, 0], [0, 3, 0]]",4000,126.58453798294067
60,40,0.25,50,ortools,3,"[[0, 0], [0, 51, 23, 12, 29, 34, 33, 0], [0, 0], [0, 0], [0, 5, 26, 21, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 56, 8, 44, 48, 58, 28, 37, 30, 45, 15, 20, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 39, 10, 2, 0], [0, 0], [0, 17, 43, 60, 52, 16, 25, 18, 57, 49, 13, 53, 40, 59, 46, 54, 14, 55, 50, 6, 0], [0, 27, 35, 19, 3, 0], [0, 4, 22, 32, 41, 11, 7, 42, 38, 47, 0], [0, 1, 0], [0, 31, 36, 0], [0, 0], [0, 24, 0], [0, 9, 0]]",6372,68.55243587493896
